"","state","county_name","party_simplified","votes","first_digit","second_digit"
"3201","NEBRASKA","LINCOLN","REPUBLICAN",13071,"1","3"
"3202","NEBRASKA","LOGAN","DEMOCRAT",38,"3","8"
"3203","NEBRASKA","LOGAN","REPUBLICAN",407,"4","0"
"3204","NEBRASKA","LOUP","DEMOCRAT",75,"7","5"
"3205","NEBRASKA","LOUP","REPUBLICAN",370,"3","7"
"3206","NEBRASKA","MADISON","DEMOCRAT",3478,"3","4"
"3207","NEBRASKA","MADISON","REPUBLICAN",11940,"1","1"
"3208","NEBRASKA","MCPHERSON","DEMOCRAT",17,"1","7"
"3209","NEBRASKA","MCPHERSON","REPUBLICAN",275,"2","7"
"3210","NEBRASKA","MERRICK","DEMOCRAT",743,"7","4"
"3211","NEBRASKA","MERRICK","REPUBLICAN",3419,"3","4"
"3212","NEBRASKA","MORRILL","DEMOCRAT",386,"3","8"
"3213","NEBRASKA","MORRILL","REPUBLICAN",2113,"2","1"
"3214","NEBRASKA","NANCE","DEMOCRAT",359,"3","5"
"3215","NEBRASKA","NANCE","REPUBLICAN",1437,"1","4"
"3216","NEBRASKA","NEMAHA","DEMOCRAT",921,"9","2"
"3217","NEBRASKA","NEMAHA","REPUBLICAN",2428,"2","4"
"3218","NEBRASKA","NUCKOLLS","DEMOCRAT",409,"4","0"
"3219","NEBRASKA","NUCKOLLS","REPUBLICAN",1857,"1","8"
"3220","NEBRASKA","OTOE","DEMOCRAT",2490,"2","4"
"3221","NEBRASKA","OTOE","REPUBLICAN",5649,"5","6"
"3222","NEBRASKA","PAWNEE","DEMOCRAT",322,"3","2"
"3223","NEBRASKA","PAWNEE","REPUBLICAN",1071,"1","0"
"3224","NEBRASKA","PERKINS","DEMOCRAT",199,"1","9"
"3225","NEBRASKA","PERKINS","REPUBLICAN",1321,"1","3"
"3226","NEBRASKA","PHELPS","DEMOCRAT",752,"7","5"
"3227","NEBRASKA","PHELPS","REPUBLICAN",4157,"4","1"
"3228","NEBRASKA","PIERCE","DEMOCRAT",480,"4","8"
"3229","NEBRASKA","PIERCE","REPUBLICAN",3462,"3","4"
"3230","NEBRASKA","PLATTE","DEMOCRAT",3260,"3","2"
"3231","NEBRASKA","PLATTE","REPUBLICAN",12186,"1","2"
"3232","NEBRASKA","POLK","DEMOCRAT",530,"5","3"
"3233","NEBRASKA","POLK","REPUBLICAN",2291,"2","2"
"3234","NEBRASKA","RED WILLOW","DEMOCRAT",811,"8","1"
"3235","NEBRASKA","RED WILLOW","REPUBLICAN",4525,"4","5"
"3236","NEBRASKA","RICHARDSON","DEMOCRAT",996,"9","9"
"3237","NEBRASKA","RICHARDSON","REPUBLICAN",3073,"3","0"
"3238","NEBRASKA","ROCK","DEMOCRAT",84,"8","4"
"3239","NEBRASKA","ROCK","REPUBLICAN",744,"7","4"
"3240","NEBRASKA","SALINE","DEMOCRAT",1986,"1","9"
"3241","NEBRASKA","SALINE","REPUBLICAN",3631,"3","6"
"3242","NEBRASKA","SARPY","DEMOCRAT",41206,"4","1"
"3243","NEBRASKA","SARPY","REPUBLICAN",51979,"5","1"
"3244","NEBRASKA","SAUNDERS","DEMOCRAT",3331,"3","3"
"3245","NEBRASKA","SAUNDERS","REPUBLICAN",9108,"9","1"
"3246","NEBRASKA","SCOTTS BLUFF","DEMOCRAT",4196,"4","1"
"3247","NEBRASKA","SCOTTS BLUFF","REPUBLICAN",10952,"1","0"
"3248","NEBRASKA","SEWARD","DEMOCRAT",2438,"2","4"
"3249","NEBRASKA","SEWARD","REPUBLICAN",6490,"6","4"
"3250","NEBRASKA","SHERIDAN","DEMOCRAT",340,"3","4"
"3251","NEBRASKA","SHERIDAN","REPUBLICAN",2292,"2","2"
"3252","NEBRASKA","SHERMAN","DEMOCRAT",343,"3","4"
"3253","NEBRASKA","SHERMAN","REPUBLICAN",1322,"1","3"
"3254","NEBRASKA","SIOUX","DEMOCRAT",72,"7","2"
"3255","NEBRASKA","SIOUX","REPUBLICAN",642,"6","4"
"3256","NEBRASKA","STANTON","DEMOCRAT",532,"5","3"
"3257","NEBRASKA","STANTON","REPUBLICAN",2561,"2","5"
"3258","NEBRASKA","THAYER","DEMOCRAT",624,"6","2"
"3259","NEBRASKA","THAYER","REPUBLICAN",2308,"2","3"
"3260","NEBRASKA","THOMAS","DEMOCRAT",45,"4","5"
"3261","NEBRASKA","THOMAS","REPUBLICAN",377,"3","7"
"3262","NEBRASKA","THURSTON","DEMOCRAT",1122,"1","1"
"3263","NEBRASKA","THURSTON","REPUBLICAN",1180,"1","1"
"3264","NEBRASKA","VALLEY","DEMOCRAT",412,"4","1"
"3265","NEBRASKA","VALLEY","REPUBLICAN",1901,"1","9"
"3266","NEBRASKA","WASHINGTON","DEMOCRAT",3554,"3","5"
"3267","NEBRASKA","WASHINGTON","REPUBLICAN",8583,"8","5"
"3268","NEBRASKA","WAYNE","DEMOCRAT",1022,"1","0"
"3269","NEBRASKA","WAYNE","REPUBLICAN",3055,"3","0"
"3270","NEBRASKA","WEBSTER","DEMOCRAT",335,"3","3"
"3271","NEBRASKA","WEBSTER","REPUBLICAN",1511,"1","5"
"3272","NEBRASKA","WHEELER","DEMOCRAT",59,"5","9"
"3273","NEBRASKA","WHEELER","REPUBLICAN",438,"4","3"
"3274","NEBRASKA","YORK","DEMOCRAT",1630,"1","6"
"3275","NEBRASKA","YORK","REPUBLICAN",5337,"5","3"
"3276","NEVADA","CARSON CITY","DEMOCRAT",12735,"1","2"
"3277","NEVADA","CARSON CITY","REPUBLICAN",16113,"1","6"
"3278","NEVADA","CHURCHILL","DEMOCRAT",3047,"3","0"
"3279","NEVADA","CHURCHILL","REPUBLICAN",9366,"9","3"
"3280","NEVADA","CLARK","DEMOCRAT",521708,"5","2"
"3281","NEVADA","CLARK","REPUBLICAN",430740,"4","3"
"3282","NEVADA","DOUGLAS","DEMOCRAT",11568,"1","1"
"3283","NEVADA","DOUGLAS","REPUBLICAN",21621,"2","1"
"3284","NEVADA","ELKO","DEMOCRAT",4554,"4","5"
"3285","NEVADA","ELKO","REPUBLICAN",16733,"1","6"
"3286","NEVADA","ESMERALDA","DEMOCRAT",70,"7","0"
"3287","NEVADA","ESMERALDA","REPUBLICAN",393,"3","9"
"3288","NEVADA","EUREKA","DEMOCRAT",103,"1","0"
"3289","NEVADA","EUREKA","REPUBLICAN",886,"8","8"
"3290","NEVADA","HUMBOLDT","DEMOCRAT",1689,"1","6"
"3291","NEVADA","HUMBOLDT","REPUBLICAN",5877,"5","8"
"3292","NEVADA","LANDER","DEMOCRAT",496,"4","9"
"3293","NEVADA","LANDER","REPUBLICAN",2198,"2","1"
"3294","NEVADA","LINCOLN","DEMOCRAT",330,"3","3"
"3295","NEVADA","LINCOLN","REPUBLICAN",2067,"2","0"
"3296","NEVADA","LYON","DEMOCRAT",8471,"8","4"
"3297","NEVADA","LYON","REPUBLICAN",20905,"2","0"
"3298","NEVADA","MINERAL","DEMOCRAT",823,"8","2"
"3299","NEVADA","MINERAL","REPUBLICAN",1419,"1","4"
"3300","NEVADA","NYE","DEMOCRAT",7286,"7","2"
"3301","NEVADA","NYE","REPUBLICAN",17526,"1","7"
"3302","NEVADA","PERSHING","DEMOCRAT",547,"5","4"
"3303","NEVADA","PERSHING","REPUBLICAN",1731,"1","7"
"3304","NEVADA","STOREY","DEMOCRAT",898,"8","9"
"3305","NEVADA","STOREY","REPUBLICAN",1899,"1","8"
"3306","NEVADA","WASHOE","DEMOCRAT",128006,"1","2"
"3307","NEVADA","WASHOE","REPUBLICAN",116607,"1","1"
"3308","NEVADA","WHITE PINE","DEMOCRAT",855,"8","5"
"3309","NEVADA","WHITE PINE","REPUBLICAN",3399,"3","3"
"3310","NEW HAMPSHIRE","BELKNAP","DEMOCRAT",16894,"1","6"
"3311","NEW HAMPSHIRE","BELKNAP","REPUBLICAN",20899,"2","0"
"3312","NEW HAMPSHIRE","CARROLL","DEMOCRAT",16649,"1","6"
"3313","NEW HAMPSHIRE","CARROLL","REPUBLICAN",16150,"1","6"
"3314","NEW HAMPSHIRE","CHESHIRE","DEMOCRAT",25522,"2","5"
"3315","NEW HAMPSHIRE","CHESHIRE","REPUBLICAN",17898,"1","7"
"3316","NEW HAMPSHIRE","COOS","DEMOCRAT",7640,"7","6"
"3317","NEW HAMPSHIRE","COOS","REPUBLICAN",8617,"8","6"
"3318","NEW HAMPSHIRE","GRAFTON","DEMOCRAT",33180,"3","3"
"3319","NEW HAMPSHIRE","GRAFTON","REPUBLICAN",19905,"1","9"
"3320","NEW HAMPSHIRE","HILLSBOROUGH","DEMOCRAT",122344,"1","2"
"3321","NEW HAMPSHIRE","HILLSBOROUGH","REPUBLICAN",104625,"1","0"
"3322","NEW HAMPSHIRE","MERRIMACK","DEMOCRAT",48533,"4","8"
"3323","NEW HAMPSHIRE","MERRIMACK","REPUBLICAN",39711,"3","9"
"3324","NEW HAMPSHIRE","ROCKINGHAM","DEMOCRAT",100064,"1","0"
"3325","NEW HAMPSHIRE","ROCKINGHAM","REPUBLICAN",95858,"9","5"
"3326","NEW HAMPSHIRE","STRAFFORD","DEMOCRAT",41721,"4","1"
"3327","NEW HAMPSHIRE","STRAFFORD","REPUBLICAN",30489,"3","0"
"3328","NEW HAMPSHIRE","SULLIVAN","DEMOCRAT",12390,"1","2"
"3329","NEW HAMPSHIRE","SULLIVAN","REPUBLICAN",11508,"1","1"
"3330","NEW JERSEY","ATLANTIC","DEMOCRAT",73808,"7","3"
"3331","NEW JERSEY","ATLANTIC","REPUBLICAN",64438,"6","4"
"3332","NEW JERSEY","BERGEN","DEMOCRAT",285967,"2","8"
"3333","NEW JERSEY","BERGEN","REPUBLICAN",204417,"2","0"
"3334","NEW JERSEY","BURLINGTON","DEMOCRAT",154595,"1","5"
"3335","NEW JERSEY","BURLINGTON","REPUBLICAN",103345,"1","0"
"3336","NEW JERSEY","CAMDEN","DEMOCRAT",175065,"1","7"
"3337","NEW JERSEY","CAMDEN","REPUBLICAN",86207,"8","6"
"3338","NEW JERSEY","CAPE MAY","DEMOCRAT",23941,"2","3"
"3339","NEW JERSEY","CAPE MAY","REPUBLICAN",33158,"3","3"
"3340","NEW JERSEY","CUMBERLAND","DEMOCRAT",32742,"3","2"
"3341","NEW JERSEY","CUMBERLAND","REPUBLICAN",28952,"2","8"
"3342","NEW JERSEY","ESSEX","DEMOCRAT",266820,"2","6"
"3343","NEW JERSEY","ESSEX","REPUBLICAN",75475,"7","5"
"3344","NEW JERSEY","GLOUCESTER","DEMOCRAT",86702,"8","6"
"3345","NEW JERSEY","GLOUCESTER","REPUBLICAN",83340,"8","3"
"3346","NEW JERSEY","HUDSON","DEMOCRAT",181452,"1","8"
"3347","NEW JERSEY","HUDSON","REPUBLICAN",65698,"6","5"
"3348","NEW JERSEY","HUNTERDON","DEMOCRAT",39457,"3","9"
"3349","NEW JERSEY","HUNTERDON","REPUBLICAN",43153,"4","3"
"3350","NEW JERSEY","MERCER","DEMOCRAT",122532,"1","2"
"3351","NEW JERSEY","MERCER","REPUBLICAN",51641,"5","1"
"3352","NEW JERSEY","MIDDLESEX","DEMOCRAT",226250,"2","2"
"3353","NEW JERSEY","MIDDLESEX","REPUBLICAN",143467,"1","4"
"3354","NEW JERSEY","MONMOUTH","DEMOCRAT",181291,"1","8"
"3355","NEW JERSEY","MONMOUTH","REPUBLICAN",191808,"1","9"
"3356","NEW JERSEY","MORRIS","DEMOCRAT",153881,"1","5"
"3357","NEW JERSEY","MORRIS","REPUBLICAN",141134,"1","4"
"3358","NEW JERSEY","OCEAN","DEMOCRAT",119456,"1","1"
"3359","NEW JERSEY","OCEAN","REPUBLICAN",217740,"2","1"
"3360","NEW JERSEY","PASSAIC","DEMOCRAT",129097,"1","2"
"3361","NEW JERSEY","PASSAIC","REPUBLICAN",92009,"9","2"
"3362","NEW JERSEY","SALEM","DEMOCRAT",14479,"1","4"
"3363","NEW JERSEY","SALEM","REPUBLICAN",18827,"1","8"
"3364","NEW JERSEY","SOMERSET","DEMOCRAT",111173,"1","1"
"3365","NEW JERSEY","SOMERSET","REPUBLICAN",71996,"7","1"
"3366","NEW JERSEY","SUSSEX","DEMOCRAT",34481,"3","4"
"3367","NEW JERSEY","SUSSEX","REPUBLICAN",51701,"5","1"
"3368","NEW JERSEY","UNION","DEMOCRAT",170310,"1","7"
"3369","NEW JERSEY","UNION","REPUBLICAN",80038,"8","0"
"3370","NEW JERSEY","WARREN","DEMOCRAT",24901,"2","4"
"3371","NEW JERSEY","WARREN","REPUBLICAN",34769,"3","4"
"3372","NEW MEXICO","BERNALILLO","DEMOCRAT",193756,"1","9"
"3373","NEW MEXICO","BERNALILLO","REPUBLICAN",116134,"1","1"
"3374","NEW MEXICO","CATRON","DEMOCRAT",595,"5","9"
"3375","NEW MEXICO","CATRON","REPUBLICAN",1698,"1","6"
"3376","NEW MEXICO","CHAVES","DEMOCRAT",6370,"6","3"
"3377","NEW MEXICO","CHAVES","REPUBLICAN",15656,"1","5"
"3378","NEW MEXICO","CIBOLA","DEMOCRAT",4745,"4","7"
"3379","NEW MEXICO","CIBOLA","REPUBLICAN",3970,"3","9"
"3380","NEW MEXICO","COLFAX","DEMOCRAT",2611,"2","6"
"3381","NEW MEXICO","COLFAX","REPUBLICAN",3271,"3","2"
"3382","NEW MEXICO","CURRY","DEMOCRAT",4306,"4","3"
"3383","NEW MEXICO","CURRY","REPUBLICAN",10444,"1","0"
"3384","NEW MEXICO","DE BACA","DEMOCRAT",231,"2","3"
"3385","NEW MEXICO","DE BACA","REPUBLICAN",656,"6","5"
"3386","NEW MEXICO","DONA ANA","DEMOCRAT",47957,"4","7"
"3387","NEW MEXICO","DONA ANA","REPUBLICAN",32802,"3","2"
"3388","NEW MEXICO","EDDY","DEMOCRAT",5419,"5","4"
"3389","NEW MEXICO","EDDY","REPUBLICAN",17454,"1","7"
"3390","NEW MEXICO","GRANT","DEMOCRAT",7590,"7","5"
"3391","NEW MEXICO","GRANT","REPUBLICAN",6553,"6","5"
"3392","NEW MEXICO","GUADALUPE","DEMOCRAT",1234,"1","2"
"3393","NEW MEXICO","GUADALUPE","REPUBLICAN",917,"9","1"
"3394","NEW MEXICO","HARDING","DEMOCRAT",176,"1","7"
"3395","NEW MEXICO","HARDING","REPUBLICAN",319,"3","1"
"3396","NEW MEXICO","HIDALGO","DEMOCRAT",823,"8","2"
"3397","NEW MEXICO","HIDALGO","REPUBLICAN",1120,"1","1"
"3398","NEW MEXICO","LEA","DEMOCRAT",4059,"4","0"
"3399","NEW MEXICO","LEA","REPUBLICAN",16531,"1","6"
"3400","NEW MEXICO","LINCOLN","DEMOCRAT",3194,"3","1"
"3401","NEW MEXICO","LINCOLN","REPUBLICAN",6942,"6","9"
"3402","NEW MEXICO","LOS ALAMOS","DEMOCRAT",7554,"7","5"
"3403","NEW MEXICO","LOS ALAMOS","REPUBLICAN",4278,"4","2"
"3404","NEW MEXICO","LUNA","DEMOCRAT",3563,"3","5"
"3405","NEW MEXICO","LUNA","REPUBLICAN",4408,"4","4"
"3406","NEW MEXICO","MCKINLEY","DEMOCRAT",18029,"1","8"
"3407","NEW MEXICO","MCKINLEY","REPUBLICAN",7801,"7","8"
"3408","NEW MEXICO","MORA","DEMOCRAT",1745,"1","7"
"3409","NEW MEXICO","MORA","REPUBLICAN",903,"9","0"
"3410","NEW MEXICO","OTERO","DEMOCRAT",8479,"8","4"
"3411","NEW MEXICO","OTERO","REPUBLICAN",14521,"1","4"
"3412","NEW MEXICO","QUAY","DEMOCRAT",1158,"1","1"
"3413","NEW MEXICO","QUAY","REPUBLICAN",2634,"2","6"
"3414","NEW MEXICO","RIO ARRIBA","DEMOCRAT",10987,"1","0"
"3415","NEW MEXICO","RIO ARRIBA","REPUBLICAN",5401,"5","4"
"3416","NEW MEXICO","ROOSEVELT","DEMOCRAT",1802,"1","8"
"3417","NEW MEXICO","ROOSEVELT","REPUBLICAN",4634,"4","6"
"3418","NEW MEXICO","SAN JUAN","DEMOCRAT",18083,"1","8"
"3419","NEW MEXICO","SAN JUAN","REPUBLICAN",32874,"3","2"
"3420","NEW MEXICO","SAN MIGUEL","DEMOCRAT",7888,"7","8"
"3421","NEW MEXICO","SAN MIGUEL","REPUBLICAN",3421,"3","4"
"3422","NEW MEXICO","SANDOVAL","DEMOCRAT",40587,"4","0"
"3423","NEW MEXICO","SANDOVAL","REPUBLICAN",34173,"3","4"
"3424","NEW MEXICO","SANTA FE","DEMOCRAT",62530,"6","2"
"3425","NEW MEXICO","SANTA FE","REPUBLICAN",18324,"1","8"
"3426","NEW MEXICO","SIERRA","DEMOCRAT",2265,"2","2"
"3427","NEW MEXICO","SIERRA","REPUBLICAN",3542,"3","5"
"3428","NEW MEXICO","SOCORRO","DEMOCRAT",3717,"3","7"
"3429","NEW MEXICO","SOCORRO","REPUBLICAN",3253,"3","2"
"3430","NEW MEXICO","TAOS","DEMOCRAT",13113,"1","3"
"3431","NEW MEXICO","TAOS","REPUBLICAN",3702,"3","7"
"3432","NEW MEXICO","TORRANCE","DEMOCRAT",2344,"2","3"
"3433","NEW MEXICO","TORRANCE","REPUBLICAN",4772,"4","7"
"3434","NEW MEXICO","UNION","DEMOCRAT",379,"3","7"
"3435","NEW MEXICO","UNION","REPUBLICAN",1388,"1","3"
"3436","NEW MEXICO","VALENCIA","DEMOCRAT",14263,"1","4"
"3437","NEW MEXICO","VALENCIA","REPUBLICAN",17364,"1","7"
"3438","NEW YORK","ALBANY","DEMOCRAT",91260,"9","1"
"3439","NEW YORK","ALBANY","REPUBLICAN",46066,"4","6"
"3440","NEW YORK","ALLEGANY","DEMOCRAT",5754,"5","7"
"3441","NEW YORK","ALLEGANY","REPUBLICAN",13123,"1","3"
"3442","NEW YORK","BRONX","DEMOCRAT",337789,"3","3"
"3443","NEW YORK","BRONX","REPUBLICAN",62178,"6","2"
"3444","NEW YORK","BROOME","DEMOCRAT",43974,"4","3"
"3445","NEW YORK","BROOME","REPUBLICAN",40763,"4","0"
"3446","NEW YORK","CATTARAUGUS","DEMOCRAT",11310,"1","1"
"3447","NEW YORK","CATTARAUGUS","REPUBLICAN",20291,"2","0"
"3448","NEW YORK","CAYUGA","DEMOCRAT",15612,"1","5"
"3449","NEW YORK","CAYUGA","REPUBLICAN",17687,"1","7"
"3450","NEW YORK","CHAUTAUQUA","DEMOCRAT",21933,"2","1"
"3451","NEW YORK","CHAUTAUQUA","REPUBLICAN",31135,"3","1"
"3452","NEW YORK","CHEMUNG","DEMOCRAT",15969,"1","5"
"3453","NEW YORK","CHEMUNG","REPUBLICAN",20373,"2","0"
"3454","NEW YORK","CHENANGO","DEMOCRAT",7910,"7","9"
"3455","NEW YORK","CHENANGO","REPUBLICAN",12616,"1","2"
"3456","NEW YORK","CLINTON","DEMOCRAT",17316,"1","7"
"3457","NEW YORK","CLINTON","REPUBLICAN",15313,"1","5"
"3458","NEW YORK","COLUMBIA","DEMOCRAT",18179,"1","8"
"3459","NEW YORK","COLUMBIA","REPUBLICAN",13065,"1","3"
"3460","NEW YORK","CORTLAND","DEMOCRAT",9792,"9","7"
"3461","NEW YORK","CORTLAND","REPUBLICAN",10001,"1","0"
"3462","NEW YORK","DELAWARE","DEMOCRAT",8567,"8","5"
"3463","NEW YORK","DELAWARE","REPUBLICAN",12655,"1","2"
"3464","NEW YORK","DUTCHESS","DEMOCRAT",75907,"7","5"
"3465","NEW YORK","DUTCHESS","REPUBLICAN",59952,"5","9"
"3466","NEW YORK","ERIE","DEMOCRAT",252478,"2","5"
"3467","NEW YORK","ERIE","REPUBLICAN",172331,"1","7"
"3468","NEW YORK","ESSEX","DEMOCRAT",9330,"9","3"
"3469","NEW YORK","ESSEX","REPUBLICAN",8399,"8","3"
"3470","NEW YORK","FRANKLIN","DEMOCRAT",8767,"8","7"
"3471","NEW YORK","FRANKLIN","REPUBLICAN",9092,"9","0"
"3472","NEW YORK","FULTON","DEMOCRAT",7551,"7","5"
"3473","NEW YORK","FULTON","REPUBLICAN",14145,"1","4"
"3474","NEW YORK","GENESEE","DEMOCRAT",9107,"9","1"
"3475","NEW YORK","GENESEE","REPUBLICAN",16868,"1","6"
"3476","NEW YORK","GREENE","DEMOCRAT",9363,"9","3"
"3477","NEW YORK","GREENE","REPUBLICAN",12794,"1","2"
"3478","NEW YORK","HAMILTON","DEMOCRAT",1131,"1","1"
"3479","NEW YORK","HAMILTON","REPUBLICAN",2056,"2","0"
"3480","NEW YORK","HERKIMER","DEMOCRAT",9464,"9","4"
"3481","NEW YORK","HERKIMER","REPUBLICAN",17571,"1","7"
"3482","NEW YORK","JEFFERSON","DEMOCRAT",16679,"1","6"
"3483","NEW YORK","JEFFERSON","REPUBLICAN",24019,"2","4"
"3484","NEW YORK","KINGS","DEMOCRAT",608794,"6","0"
"3485","NEW YORK","KINGS","REPUBLICAN",187307,"1","8"
"3486","NEW YORK","LEWIS","DEMOCRAT",3677,"3","6"
"3487","NEW YORK","LEWIS","REPUBLICAN",8329,"8","3"
"3488","NEW YORK","LIVINGSTON","DEMOCRAT",11704,"1","1"
"3489","NEW YORK","LIVINGSTON","REPUBLICAN",16195,"1","6"
"3490","NEW YORK","MADISON","DEMOCRAT",14018,"1","4"
"3491","NEW YORK","MADISON","REPUBLICAN",16811,"1","6"
"3492","NEW YORK","MONROE","DEMOCRAT",213606,"2","1"
"3493","NEW YORK","MONROE","REPUBLICAN",127191,"1","2"
"3494","NEW YORK","MONTGOMERY","DEMOCRAT",7636,"7","6"
"3495","NEW YORK","MONTGOMERY","REPUBLICAN",11570,"1","1"
"3496","NEW YORK","NASSAU","DEMOCRAT",380907,"3","8"
"3497","NEW YORK","NASSAU","REPUBLICAN",305144,"3","0"
"3498","NEW YORK","NEW YORK","DEMOCRAT",540748,"5","4"
"3499","NEW YORK","NEW YORK","REPUBLICAN",79032,"7","9"
"3500","NEW YORK","NIAGARA","DEMOCRAT",43717,"4","3"
"3501","NEW YORK","NIAGARA","REPUBLICAN",49287,"4","9"
"3502","NEW YORK","ONEIDA","DEMOCRAT",39657,"3","9"
"3503","NEW YORK","ONEIDA","REPUBLICAN",53245,"5","3"
"3504","NEW YORK","ONONDAGA","DEMOCRAT",132723,"1","3"
"3505","NEW YORK","ONONDAGA","REPUBLICAN",81073,"8","1"
"3506","NEW YORK","ONTARIO","DEMOCRAT",27646,"2","7"
"3507","NEW YORK","ONTARIO","REPUBLICAN",25906,"2","5"
"3508","NEW YORK","ORANGE","DEMOCRAT",80764,"8","0"
"3509","NEW YORK","ORANGE","REPUBLICAN",73067,"7","3"
"3510","NEW YORK","ORLEANS","DEMOCRAT",5326,"5","3"
"3511","NEW YORK","ORLEANS","REPUBLICAN",10972,"1","0"
"3512","NEW YORK","OSWEGO","DEMOCRAT",20017,"2","0"
"3513","NEW YORK","OSWEGO","REPUBLICAN",29325,"2","9"
"3514","NEW YORK","OTSEGO","DEMOCRAT",12307,"1","2"
"3515","NEW YORK","OTSEGO","REPUBLICAN",13448,"1","3"
"3516","NEW YORK","PUTNAM","DEMOCRAT",23229,"2","3"
"3517","NEW YORK","PUTNAM","REPUBLICAN",26459,"2","6"
"3518","NEW YORK","QUEENS","DEMOCRAT",523152,"5","2"
"3519","NEW YORK","QUEENS","REPUBLICAN",197599,"1","9"
"3520","NEW YORK","RENSSELAER","DEMOCRAT",37558,"3","7"
"3521","NEW YORK","RENSSELAER","REPUBLICAN",32143,"3","2"
"3522","NEW YORK","RICHMOND","DEMOCRAT",85197,"8","5"
"3523","NEW YORK","RICHMOND","REPUBLICAN",114608,"1","1"
"3524","NEW YORK","ROCKLAND","DEMOCRAT",71656,"7","1"
"3525","NEW YORK","ROCKLAND","REPUBLICAN",64510,"6","4"
"3526","NEW YORK","SARATOGA","DEMOCRAT",64454,"6","4"
"3527","NEW YORK","SARATOGA","REPUBLICAN",55382,"5","5"
"3528","NEW YORK","SCHENECTADY","DEMOCRAT",39930,"3","9"
"3529","NEW YORK","SCHENECTADY","REPUBLICAN",26737,"2","6"
"3530","NEW YORK","SCHOHARIE","DEMOCRAT",4998,"4","9"
"3531","NEW YORK","SCHOHARIE","REPUBLICAN",9021,"9","0"
"3532","NEW YORK","SCHUYLER","DEMOCRAT",3622,"3","6"
"3533","NEW YORK","SCHUYLER","REPUBLICAN",5192,"5","1"
"3534","NEW YORK","SENECA","DEMOCRAT",6548,"6","5"
"3535","NEW YORK","SENECA","REPUBLICAN",7602,"7","6"
"3536","NEW YORK","ST LAWRENCE","DEMOCRAT",18477,"1","8"
"3537","NEW YORK","ST LAWRENCE","REPUBLICAN",22637,"2","2"
"3538","NEW YORK","STEUBEN","DEMOCRAT",15009,"1","5"
"3539","NEW YORK","STEUBEN","REPUBLICAN",27388,"2","7"
"3540","NEW YORK","SUFFOLK","DEMOCRAT",364091,"3","6"
"3541","NEW YORK","SUFFOLK","REPUBLICAN",345750,"3","4"
"3542","NEW YORK","SULLIVAN","DEMOCRAT",14424,"1","4"
"3543","NEW YORK","SULLIVAN","REPUBLICAN",16992,"1","6"
"3544","NEW YORK","TIOGA","DEMOCRAT",9131,"9","1"
"3545","NEW YORK","TIOGA","REPUBLICAN",13870,"1","3"
"3546","NEW YORK","TOMPKINS","DEMOCRAT",28979,"2","8"
"3547","NEW YORK","TOMPKINS","REPUBLICAN",10240,"1","0"
"3548","NEW YORK","ULSTER","DEMOCRAT",50497,"5","0"
"3549","NEW YORK","ULSTER","REPUBLICAN",33891,"3","3"
"3550","NEW YORK","WARREN","DEMOCRAT",16606,"1","6"
"3551","NEW YORK","WARREN","REPUBLICAN",16271,"1","6"
"3552","NEW YORK","WASHINGTON","DEMOCRAT",10882,"1","0"
"3553","NEW YORK","WASHINGTON","REPUBLICAN",14544,"1","4"
"3554","NEW YORK","WAYNE","DEMOCRAT",16603,"1","6"
"3555","NEW YORK","WAYNE","REPUBLICAN",23065,"2","3"
"3556","NEW YORK","WESTCHESTER","DEMOCRAT",296193,"2","9"
"3557","NEW YORK","WESTCHESTER","REPUBLICAN",133414,"1","3"
"3558","NEW YORK","WYOMING","DEMOCRAT",4801,"4","8"
"3559","NEW YORK","WYOMING","REPUBLICAN",12552,"1","2"
"3560","NEW YORK","YATES","DEMOCRAT",4014,"4","0"
"3561","NEW YORK","YATES","REPUBLICAN",5611,"5","6"
"3562","NORTH CAROLINA","ALAMANCE","DEMOCRAT",38825,"3","8"
"3563","NORTH CAROLINA","ALAMANCE","REPUBLICAN",46056,"4","6"
"3564","NORTH CAROLINA","ALEXANDER","DEMOCRAT",4145,"4","1"
"3565","NORTH CAROLINA","ALEXANDER","REPUBLICAN",15888,"1","5"
"3566","NORTH CAROLINA","ALLEGHANY","DEMOCRAT",1486,"1","4"
"3567","NORTH CAROLINA","ALLEGHANY","REPUBLICAN",4527,"4","5"
"3568","NORTH CAROLINA","ANSON","DEMOCRAT",5789,"5","7"
"3569","NORTH CAROLINA","ANSON","REPUBLICAN",5321,"5","3"
"3570","NORTH CAROLINA","ASHE","DEMOCRAT",4164,"4","1"
"3571","NORTH CAROLINA","ASHE","REPUBLICAN",11451,"1","1"
"3572","NORTH CAROLINA","AVERY","DEMOCRAT",2191,"2","1"
"3573","NORTH CAROLINA","AVERY","REPUBLICAN",7172,"7","1"
"3574","NORTH CAROLINA","BEAUFORT","DEMOCRAT",9633,"9","6"
"3575","NORTH CAROLINA","BEAUFORT","REPUBLICAN",16437,"1","6"
"3576","NORTH CAROLINA","BERTIE","DEMOCRAT",5939,"5","9"
"3577","NORTH CAROLINA","BERTIE","REPUBLICAN",3817,"3","8"
"3578","NORTH CAROLINA","BLADEN","DEMOCRAT",7326,"7","3"
"3579","NORTH CAROLINA","BLADEN","REPUBLICAN",9676,"9","6"
